relPosN/lon,relPosE/lat,relPosD/height,accN/hMSL,accE/hAcc,accD/vAcc,pos_type
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
21.74,-60.35,-133.31,50.7,73.1,67.1,relPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
-74.081873714,4.639683915,2583144.3,2578470.8,88.9,65.6,absPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
22.78,-60.83,-133.78,50.6,73.1,65.6,relPos
